customer_id	customer_age	arpu	model	gender
1154200667216581138	41.0	89.35	Samsung Galaxy A80	female
1154554699147050731	30.0	32.37	ZenFone 3 Laser ZC551KL	male
1154845164199526755	31.0	90.31	iPhone 6 Plus (A1522)	female
1154963698648908895	119.0	68.62	Y7 Pro 2018	female
115512610910541247	62.0	57.12	A33f	male
115513710422169458	62.0	79.26	A33f	male
115530980814450536	40.0	270.2	iPhone 8 Plus (A1897)	female
1155364089066396927	-1.0	8.0	UNKNOWN	
1155528017933658721				
1155660552172703851				
1155668362265980983	32.0	102.14	SM-A910F DS	male
115608745404705026	52.0	98.0	iPhone 7 Plus (A1784)	male
1156776785742034598				
1156785699235820539	31.0	67.95	Redmi 6A	male
1156971435775563718				
1157130200188688584	31.0	33.47	iPhone 5S (A1533)	female
1157351514813421985	43.0	131.35	iPhone 7 (A1778)	female
1157967397754851756	22.0	100.09	vivo NEX S	female
1158321271611359798	39.0	94.62	Huawei Nova 4e	female
1158370646587227969	58.0	17.5	SM-J110G DS	male
1158476419205739945				
1158546947586761723	23.0	24.16	F5	male
1158556025512315229	38.0	16.97	Y31L	male
1158617518587759649	41.0	85.13	Neo 5	male
1158900515941889125				
1159445744570162675				
1159447270219505635				
1159496046468195223	48.0	81.43	Oppo Reno	female
1159610865966857938	16.0	20.8	A37fw	female
1159647707322969504	33.0	120.55	ZenFone 3 MAX ZC553KL	female
1160153953188269026				
1160233384187212914				
1160288787675046880	24.0	2.13	C3560	female
1160444527266103787				
1160728287319777119	28.0	44.27	SM-A750GN DS	male
1160852725552511312	35.0	72.9	SM-A700FD	male
1161225705397916046				
1161982808437917966	23.0	11.98	SM-J510GN DS	female
1162025581432275270	18.0	60.0	iPhone 7 Plus (A1784)	male
1162127576560529321				
1162147256782196697				
1162565666987286301	28.0	131.33	Huawei Nova 5T	female
1163264558226225073	23.0	58.53	iPhone 6 Plus (A1524)	male
1163360332913424937				
1163559167079733539				
116383102326124836	65.0	91.05	iPhone 6S (A1688)	male
1164019937112032373				
1164055332444046044	4.0	2.0	TM11Q	
1164062096694603888	35.0	98.02	iPhone X (A1901)	female
116457417791569465				
1164700725825940536	28.0	98.08	Samsung Galaxy Note10	female
1164704558245408567	26.0	96.23	Honor 8X	female
1165210349874739399	44.0	85.43	Xiaomi Redmi Note 7	male
116527290966724062	25.0	101.35	iPhone 6 (A1549)	female
1165295063709165918				
1165389212847964474	-1.0	81.93	Z30 (STA100-5)	
1165404681861240868				
1165568828433252598				
116586707246987219		80.07	Oppo F11 Pro	female
1166188276820615954				
1166629321181621060				
1166805214451600272	49.0	161.02	A1601	male
1167322347233061715	21.0	106.48	V9	male
1167450087500971355	52.0	33.13	UNKNOWN	male
1167556106324808977				
1167613384088680680				
116837306910210963	34.0	30.97	vivo V15 Pro	male
1168517835016047317	52.0	91.13	Samsung Galaxy M10	female
1168642498381962403	54.0	81.39		male
116864867139950360				
1168651294474988091	33.0	110.18	iPhone 7 (A1778)	male
1168652393986616302	47.0	271.59	iPhone 8 (A1905)	male
1168978651695732733	47.0	90.0	Xiaomi Mi 9 SE	male
1169103022748630074	65.0	93.02	SM-N960F DS	male
116934693048268924	37.0	30.0	UNKNOWN	male
1169604951698372259	30.0	188.35	Huawei Nova 4	male
1169705164219002164	57.0	93.11	SM-P605	male
116999019144969316				
1170072782142776292	53.0	15.38	Nova 2i	male
1170226642654346360	61.0	76.76	Y53	female
1170227742165974571	21.0	164.87	HMA-L29	male
1170467045039278226	40.0	114.47	SM-J500G DS	male
1171109745659087777	30.0	236.17	iPhone 8 (A1905)	male
1171115713974868670	22.0	0.0	iPhone 6 (A1586)	male
1171153938670888651				
1171489497121287548				
1171862516053896375	24.0	59.68	S5360	female
1171890510434934535				
1172091107511317715	51.0	68.22	Mate 9	male
1172141169847882157	24.0	76.18	SM-A920F DS	male
1172798896189782821	27.0	98.02	Oppo F11 Pro	male
1172931120526523241	35.0	105.33	V11i	female
1173175314397877607	51.0	80.0	SM-N910C	female
1173573601753212387	33.0	63.93	Asus ROG Phone	male
1173729495920288807	51.0	77.98	iPhone 8 (A1905)	female
1173806195130325114	44.0	79.99	Huawei Nova 5T	male
1173908675710323989				
1174285648923298129	32.0	45.53	iPhone 8 (A1905)	male
1174528968212661265				
1174606761910594766	31.0	0.0	A3s	female
1174992172505449232	17.0	10.45	A37f	female
1175233136631549387				
1175380376766611817				
1175764561991855313	48.0	130.9	SM-G955FD	female
1175871416764603741				
1175968831232117243	28.0	80.06	Y6 2018	female
1176058100340660641	21.0	13.08	CPH1909	female
117685596145265063	-1.0	11.72	UNKNOWN	
1176885446466143666				
1177058150919890926	34.0	318.8	nova 3	female
117762160530507024	45.0	110.83	iPhone 5S (A1453)	male
1177960389002905754	37.0	80.19	SM-A520F DS	female
1178001358279392484				
1178239509830428277	24.0	51.32		female
117826939814445760	38.0	90.06		female
1178297538031127536	13.0	25.28	2Q5V100	male
1178368571962894433				
1178477347813682713	60.0	40.92	A37f	male
1178784354538342294	44.0	0.0	nova 3i	male
1178808337807024741	56.0	10.2	iPhone 6S Plus (A1687)	female
1178942852533793274				
1179010883571215212	27.0	99.17	A3s	female
1179431216407686795	27.0	71.9	Huawei Y5 (2019)	male
1179653027753078081	55.0	102.58	P10	male
1179663175862843286				
1179957627169783384	37.0	109.28	iPhone 6 (A1586)	male
1179970046060201073				
1180346010025704896	38.0	98.02	OnePlus 6	female
1180420624080712151		143.0	OnePlus 7 Pro	female
1180624857512186446	40.0	6.17	iPhone 5S (A1457)	
1180698194480276456	32.0	163.88	P20 Pro	female
118163251597569300	23.0	40.67	vivo S1	female
1181672251837656119	27.0	44.92	iPhone 6S (A1688)	female
1181746252058442179				
1181808667396768966	59.0	140.22	V3Max	male
1181878448318718346	57.0	91.79	SM-N9208	male
1182212872411488939	39.0	28.35	TAB 3 7 Essential	male
1182294363615125805	55.0	44.39	Nova Plus	female
1182328838390733920	49.0	81.73	Redmi NOTE 4	male
1182385577886079157	68.0	23.4	SM-J200GU DS	female
1182596065302397292	48.0	291.36	SM-N9005	female
1182780064813793967	48.0	99.92	CPH1969	female
1183073931471613690				
118308466077868591				
1183842536298813981	40.0	82.28	P9	male
1184153920614002735	49.0	22.27	SM-J320G DS	male
1184174883158049381				
1184177117437378161	42.0	50.01	iPhone X (A1901)	male
1184227412830914419	30.0	1.55	A7000-a	male
118433312370657157	-1.0	13.05	UNKNOWN	
1184437024622151465	-1.0	78.8	iPhone XR (A2105)	
1184745225060575321				
1184754787697682473	38.0	47.83	HRY-LX1MEB	female
1184793215222841511	60.0	196.48	iPhone 6 (A1586)	male
1184821101647732546	48.0	105.8	CPH1723	male
1185094800291159601	52.0	98.02	F5	female
1185200846004505684	34.0	19.81	1606	female
1185614469280807770				
1186007383416576193	53.0	62.88	SM-G610F DS	male
1186012926053254018				
1186134212879142933				
1186140809948912199				
1186459363911994946	47.0	57.22	SM-J500G DS	female
1186459993722712804				
1187038734511849458	44.0	6.33	SM-J510GN DS	female
1187098175502083859	57.0	45.9	SM-J330G DS	female
1187450246292729241				
1187893696470519214	20.0	61.7	Xiaomi Black Shark 2 Pro	female
1187969247605366122	52.0	56.24	Y81	male
1188660456716317762	33.0	124.48	F9 Pro	male
1188961057274705739	59.0	80.25	Honor 10 Lite	male
1188964355809590372				
1189159085576363600	51.0	62.18	A71k	male
1189298336152967003	63.0	61.57	Z00AD	male
1189327799380390580	44.0	81.62	Apple iPhone XS Max	female
1189648723544992126				
1190270783942157529	41.0	80.84	F5	male
1190542863999033523	41.0	254.51	Mate 9	male
1190796759691229191	27.0	68.77	ZenFone Max Plus ZB570TL	male
1191356484684712004	57.0	80.2	iPhone 8 Plus (A1897)	male
1191888876237281976	20.0	80.33	HTC U12+	male
1192437638630273374	60.0	110.68	CPH1823	female
1192529681510832350	40.0	50.0	CPH1803	male
1193300139410482784	-1.0	83.02	SM-A500F	male
1193371521698256374	28.0	349.38	SM-G975F DS	male
119385075260448018				
1193932288294685081	40.0	80.0	A37f	male
1194042442346775837				
1194157497357588793				
119424754124034244	50.0	83.02	F5	male
1194391250857788840	46.0	99.99	Blade A320	male
119462955916582359				
1194751892846064790	33.0	69.31	iPhone 6 Plus (A1524)	female
1195035425212527616	51.0	53.76	CPH1909	female
1195701045630477715	-1.0	3.0	UNKNOWN	
119583232820683781				
1195942181059905218	24.0	80.86	iPhone 6S (A1688)	male
1196469698342314199	25.0	90.05	iPhone X (A1901)	female
1196572978329558048	25.0	54.2	A1601	male
1196618944637965387	29.0	184.85	UNKNOWN	male
119690992728965442	57.0	89.49		male
1197023342235954654	43.0	85.27	iPhone 6 (A1586)	male
1197111269379419024				
1197568036352899778	32.0	91.07	iPhone X (A1901)	male
1197666809842395431				
1198313595732989369	35.0	302.02	nova 3i	female
1198319093291130424		80.06		male
1198426568070224631				
1198531035183409250	59.0	157.55	SM-G532G DS	male
1198567966730786444	24.0	65.2	Xperia XZ	male
1198856349950425799	40.0	111.7	iPhone 8 Plus (A1897)	male
119904440960170273	34.0	80.16		male
1199116977613875808	-1.0	122.82	Mate 9	
1199293462561086385				
1199397623701864432	25.0	30.27	PORSCHE DESIGN Mate 10	male
1199447329280462176				
1199715109316556542	21.0	91.63		female
1199757764576887552	46.0	50.69	iPhone 6 (A1589)	male
1199841506052890622	34.0	50.2	S930	male
1199905796555602153				
1200041410796496672	20.0	122.08	iPhone 6 (A1549)	male
1200056803959291626	48.0	51.36	CPH1727	male
120017122301737300				
1200190402857879864				
1200456978171621233				
1200704669781757217	40.0	94.65	Xiaomi Mi 9	male
1200707968316641850	68.0	103.74	SM-J330G DS	male
1201046364424492301	49.0	103.11	SM-A510FD	male
1201681133973131155				
1201736975950490698	36.0	90.31	Samsung Galaxy A10	male
1201872669320002103				
1202069959472729111	23.0	51.09	F1s	male
1202140936485947728				
1202780944830316532				
1202901311420787068	32.0	323.08	iPhone X (A1901)	male
1202987894081407750	41.0	69.68	SM-G925F	male
1203008848848121244	61.0	113.02	iPhone 6 (A1586)	male
1203046325798391254	23.0	88.14	iPhone 6S Plus (A1687)	male
1203425560619301233	24.0	95.0	Huawei Nova 4	female
1203450198427693137				
1203514464857277871		80.24	vivo V15 Pro	female
1203552039515442277	24.0	93.7	SM-J111F DS	male
1204249397569717840				
1204377706126359236				
1204513332898583365	69.0	54.52	iPhone 5S (A1533)	male
1204592585864965811	53.0	98.54	SM-N9208	male
120465286925424234	30.0	266.23	iPhone 6S Plus (A1687)	female
1205305394766951590	46.0	64.95	SM-G570Y DS	male
1205788035874676623	28.0	98.02	iPhone 6	female
1206055301266026332	22.0	85.01	Xiaomi Black Shark 2 Pro	female
1206499089826144992	50.0	98.02	Xiaomi Mi 9T	male
1206674764448169060	37.0	46.35	Neffos X1	female
1206794132036861808				
1206815294058453341	41.0	30.05	SM-A710FD	female
1206887459072908709	41.0	93.68	Oppo Reno 10x Zoom	male
120697992589990928				
1207024305171462223	43.0	87.86	SM-N9005	female
1207045253578867608	48.0	89.18	SM-N9208	
120728385356441701	38.0	103.11	SM-N950F DS	male
1207360003728863548	28.0	180.38	iPhone X (A1901)	male
1207497446384371355	41.0	60.27	iPhone 6S (A1688)	female
1207560469925418435	24.0	80.3	Samsung Galaxy A50	female
1207717782390308065	26.0	184.83	SM-G900F	male
120772692182981318				
1208353962240577067	63.0	32.0	iPhone 6S (A1688)	male
1208400272053078460	45.0	31.93	SM-G531H DS	female
1209160940935210791	55.0	80.0	Huawei Nova 4	male
1209189147723199342	28.0	41.77	iPhone 5	male
1209197086449683626	-1.0	0.0	UNKNOWN	
1209320285946143305	24.0	124.53	iPhone 6 (A1549)	male
1209404402877335021				
1209479778296843579	31.0	85.8		male
1209557874589954059				
1209671066239668787	23.0	204.97	MI MIX2S	male
1210066069408505570				
1210067168920133781				
1210158684280052018	36.0	116.01	iPhone 7 Plus (A1784)	female
1210302483495885783	29.0	84.73	iPhone 7 (A1778)	female
1210462619057496078	21.0	103.76	UNKNOWN	male
1210503162321239997				
1210597821936869008	48.0	99.51	SM-J710GN DS	female
1210654854992633669	18.0	76.9	SM-A505F DS	female
1210692995190403412	36.0	122.3	SM-A105G DS	male
1210749265842327035				
1211102726496727666				
1211126353406003838	45.0	38.43	SM-A500F	male
1211487225228299617				
1211804570168108813	43.0	50.66	iPhone 8 (A1905)	female
1211982187771941727	22.0	108.02	vivo V15 Pro	male
1212141103745338001	39.0	85.35	Xiaomi Black Shark 2 Pro	female
1212426881437118017				
1212429905715520267	24.0	110.9	Xiaomi Mi 9 SE	female
1212473487158615659				
1213354127053002101	73.0	98.02	Y7 Pro 2018	male
1214058937583409481	58.0	85.99	iPhone SE (A1723)	female
1214430617856452789	48.0	36.5	Oppo Reno 10x Zoom	male
1214816728748902010	-1.0	8.0	UNKNOWN	
121509216062177102	72.0	84.17	SM-G935FD	female
121517982046751160	27.0	75.17	Y93	male
121564507014376474				
1215802990679218052	38.0	181.6	Xiaomi Mi 9T	male
1215925622768883363	57.0	115.54	iPhone XR (A2105)	male
1216053283096285989				
121637596214617693				
1216474866512187804	32.0	80.63	X9009	male
121703444903926560	28.0	53.33	CPH1803	male
1217193802947701121	31.0	103.16	SM-A710FD	male
121809290571492526	33.0	82.04	Oppo Reno 10x Zoom	male
1218669804023751361	42.0	48.83	SM-G313HZ	male
1218882814384919232	30.0	101.37		female
1218996833715804221	37.0	99.34	CPH1715	male
1219008748371637933				
1219054229374603465	40.0	16.0	SM-G610F DS	male
1219585310679506992	-1.0	8.0	UNKNOWN	
1220087582844761254	57.0	90.93	Redmi 6A	male
1220352590802997277	59.0	58.7	Y91C	male
1220444412561119348	32.0	62.62	Oppo Find X	female
1220445031955451838	28.0	56.17	CPH1969	female
1220525183545680145				
1220565679737420871	43.0	214.5	CPH1715	female
1220575970656335878	-1.0	8.0	UNKNOWN	
1220599486770314652	18.0	35.3	CPH1715	female
1220607102902006149	-1.0	82.24	Y7	
1221231331496408541	24.0	94.68	A1601	male
1221722928411637111				
1222918888990874488				
1222965479614691796	18.0	88.14	iPhone XR (A2105)	female
122336521459871165	34.0	23.63	Y7 Pro 2018	female
1223515551588285554	63.0	98.41	iPhone 6S (A1688)	male
1223617693943755962				
1223802345235866976	55.0	89.0	A37fw	male
1223857983141363662	42.0	111.02	1606	male
1224143314150336421				
1224409611950110664	35.0	80.13	SM-J700F DS	
1224828955898997715				
1224933447465571874	43.0	68.42	Y7 Pro 2018	male
122504254004419949	31.0	136.13	Oppo A7	male
1225068405718825250	24.0	17.72	Nokia 1 DS	male
122507941519874349	36.0	80.58	Oppo A7	male
1226543051370127110	38.0	80.0	VCE-L22	female
1226678334457270167				
1226680429490413624	40.0	158.02	CPH1723	male
1227109180038291352	77.0	50.36	Redmi 5	male
1227138850550908826				
1227183591603532094	44.0	114.53	A1601	male
1227839557348533271	39.0	85.1	SM-N9005	male
1228207487665965121	67.0	50.0	A7000-a	male
1228215579300954613				
12284407536696472	29.0	46.33	SM-G570Y DS	female
1229264379885995372	49.0	22.0	S860	
1229435845178175401	74.0	32.03	I8730	female
1229692407857337032				
1229828768323110948				
1230011514232121489				
1230161739665619947	30.0	20.4	SM-T116NU	female
1230790175349956761	26.0	66.67	CPH1607	male
1230995139955836888	66.0	81.0	SM-J730G DS	male
1231001074697322164				
1231004373232206797				
1231188178245774339	26.0	90.19	SM-G965F DS	female
1231273152910517599	30.0	48.06	NEM-AL10	male
1231419761794598984	57.0	153.13	I9500	male
1231421783045598907	32.0	60.47	SM-G935FD	female
1231615798677454395				
1232260450779922316				
1232376118760651839				
1232481819038305435				
1232668595789507593	25.0	96.0	iPhone 6 (A1549)	female
1233114840381692541				
1233148894334779681				
1233278466849754831	55.0	75.52	CPH1823	male
12334157982628009	37.0	112.89	iPhone 6S Plus (A1687)	male
1233637932591013692	36.0	94.01	SM-J710GN DS	male
1234399861166411980	50.0	44.73	Samsung Galaxy S10	male
1234580071950578601				
12345806580626869	32.0	2.37	UNKNOWN	female
1234590428229725488	25.0	7.13	SM-J100H DS	male
1234731909760157589	21.0	92.99	C5A	male
1234886578625946893	35.0	137.18	iPhone XS MAX (A2101)	male
123541460358645999	49.0	85.9	Nova 2i	male
1235693901787555283	85.0	111.27	SM-J500G DS	
1235977937753598909				
1235982927812466014	45.0	224.03	P20	male
123599496045182428				
1236065826063129345				
1236586024690513745				
1237924073335153929				
1238023723618004536	28.0	7.8	iPhone 7 (A1778)	female
1238107638637744802	19.0	105.53	iPhone 6 Plus (A1522)	male
1238624613813319432	54.0	76.02	A6600 Plus	male
1238644315167936682	18.0	9.53	A37fw	female
1238777449876916900				
1238804495292878136	46.0	50.0	iPad Air 2 (A1567)	male
1238891072568941315	26.0	87.23	Wiko View2 Pro	female
1238908912223477351				
1238913633800354604				
1239375655002972684				
1239377854026229106				
123959124844667598	33.0	164.67	vivo NEX S	male
1239595650439228187	54.0	274.07	iPhone 7 Plus (A1784)	female
123967614650884918	25.0	151.02	iPhone 6S Plus (A1687)	male
1239771361229566080	33.0	55.73	Mate 8	female
1240109675731324374	36.0	0.0	SM-A505F DS	male
1240170098190127958	31.0	80.0	SM-C710F DS	female
1240267175858421009	38.0	114.8	V11i	male
1240386460174161512	48.0	107.43	SM-A720F DS	male
12404136174237034	36.0	81.74	SM-N960F DS	male
1240508059142800577	27.0	86.6	Samsung Galaxy A80	female
1240698936355933727	40.0	30.6	Redmi 6A	male
1241336412721109438				
1241360180654474877				
1241556649982497680	40.0	82.66	Xiaomi Redmi Note 7	female
1241642849919886192	59.0	153.08	iPhone 6 (A1586)	male
1241780024023834432				
1241927753129698634	45.0	48.33	UNKNOWN	male
1241949674304113289	15.0	43.62	Y53	female
124197998669400190				
124223090316897448	47.0	90.08	Honor 10 Lite	male
1242321757881086616	44.0	108.73	SM-J330G DS	male
1242349833956715764				
124245926432331262	25.0	68.02	E173u-2	female
1242777056590630465				
1243173239041383913	22.0	82.39	iPhone 6 (A1549)	female
124384179053647853	42.0	100.75	1713	male
1244065540302994262	29.0	162.32	P10 Lite	female
1244370300238521954				
124453816580113150				
1244711289447350820	29.0	30.68	ZenFone Max Plus ZB570TL	female
1244953581376143339	64.0	36.9	A37f	male
1245016020529887099	37.0	90.19	Nokia 8.1	female
1245016020529887099	37.0	25.92	Y300	male
124519895008895464				
1245271564837719707	56.0	52.47		female
1245804465996593016				
1245894392501375552	51.0	50.09	SM-J710GN DS	female
1245943789824013444	35.0	80.52	P10 Lite	female
1246146667296758638	36.0	82.67	iPhone XS (A2097)	female
1246149456837375450	28.0	98.35	MI A2	female
1246715271345788660	51.0	4.13	SM-G610F DS	male
1246770830324310192	42.0	93.47	Redmi NOTE 2	male
1246856620909088334	26.0	34.65	Y17	male
1246868805425048177	26.0	80.13	Huawei P30	male
1247343600517972963	21.0	52.44	Redmi NOTE 5	male
1247358195867726968	23.0	80.27	CPH1701	female
1247520636334783851	22.0	10.0	Y7 Pro 2018	male
1247908447088312450				
124804676093667499				
124804676093667499	36.0	56.08		female
1248401005735752304				
124845551036332274	55.0	85.66		male
1248547898698732849				
1248654012332177605	32.0	80.99	CPH1723	male
1248722288604941635	23.0	168.58	Realme 3 Pro	male
