MerchantCode	MerchantName	MerchantCategory	grid_id
r7070ac33am9	Retail Individual 33	Retail	175261.0
r80201ct7l0a	F&B Chain 39	F&B	173158.0
r9su130i40c4	Household Goods and Groceries Chain 3	Household Goods and Groceries	175264.0
ra21cl22009	F&B Chain 41	F&B	170352.0
raa4304l5c50	F&B Chain 65	F&B	166135.0
ran8it104360	F&B Individual 202	F&B	166832.0
rb0w51208c3e	F&B Chain 17	F&B	171061.0
rcp5k031005	Household Goods and Groceries Chain 9	Household Goods and Groceries	168241.0
rcs0013550ha	Household Goods and Groceries Chain 4	Household Goods and Groceries	175967.0
rcua5t003015	Household Goods and Groceries Chain 4	Household Goods and Groceries	164026.0
re0ic590c313	F&B Chain 48	F&B	173152.0
re1001ia3c32	Retail Chain 15	Retail	165437.0
re3cc930920a	Services Chain 11	Services	165439.0
re801e6y0i16	Services Individual 126	Services	163326.0
ri00di81e336	F&B Chain 5	F&B	166837.0
ri63pu054m00	F&B Individual 125	F&B	173170.0
ri6t20e0n442	F&B Chain 72	F&B	178773.0
ri907i0e99s3	Retail Individual 181	Retail	172467.0
rie530d687k0	F&B Individual 311	F&B	166142.0
rk40090owi98	Retail Individual 84	Retail	175969.0
rs311c3ae600	Household Goods and Groceries Chain 1	Household Goods and Groceries	167554.0
rs97i0450oe4	Retail Individual 135	Retail	173152.0
rt00na10i428	F&B Individual 418	F&B	167540.0
rt0oi1460z25	Retail Individual 312	Retail	166847.0
rt6c0081ne40	F&B Chain 30	F&B	173165.0
rtei10087n20	F&B Individual 291	F&B	171750.0
s0003tao515c	Household Goods and Groceries Chain 4	Household Goods and Groceries	168956.0
s0015n50c3	Household Goods and Groceries Chain 9	Household Goods and Groceries	167548.0
s0380ace3y12	F&B Chain 58	F&B	175265.0
s071109c635	Retail Individual 18	Retail	174570.0
s0a60d4810ec	Retail Individual 46	Retail	170362.0
s0c10ii94n71	Services Individual 102	Services	177377.0
s0c7n9e506d0	F&B Chain 61	F&B	175964.0
s0g05cmt0135	Household Goods and Groceries Chain 4	Household Goods and Groceries	169660.0
s14803506c1	Retail Individual 17	Retail	175266.0
s20a2c9e120	F&B Chain 45	F&B	176674.0
s220i19ial02	F&B Individual 303	F&B	174560.0
s2e001ri229i	F&B Individual 267	F&B	176679.0
s3kc0820561	Retail Individual 14	Retail	164730.0
s56o19u0ec06	F&B Individual 61	F&B	165434.0
s5a3c0m0150	Household Goods and Groceries Chain 4	Household Goods and Groceries	168252.0
s5c00e015r3a	Retail Chain 38	Retail	169662.0
s63o0i0n05e7	F&B Individual 337	F&B	170342.0
s64u7i0c04i9	Services Individual 120	Services	175971.0
s7043k0nei01	F&B Individual 122	F&B	171762.0
s7ce04a5600l	Household Goods and Groceries Chain 2	Household Goods and Groceries	162628.0
s8210c0tb70	F&B Chain 18	F&B	169652.0
s8teu00031i6	Retail Individual 210	Retail	169649.0
s92ice2102r0	Services Individual 28	Services	171758.0
sc015s053910	Household Goods and Groceries Chain 4	Household Goods and Groceries	176677.0
sc20a2n1902	F&B Chain 7	F&B	169646.0
sc92120l02k	F&B Chain 64	F&B	161930.0
seri7i089040	F&B Individual 134	F&B	165429.0
si0ho0p40492	Services Individual 107	Services	171059.0
si80i94e306c	Services Individual 131	Services	163325.0
sied1900444i	F&B Individual 401	F&B	171758.0
sire08i07140	Services Individual 68	Services	173164.0
sm02u2i9210m	F&B Individual 280	F&B	169640.0
sr67e3c10a30	Retail Chain 14	Retail	171763.0
ss09210ci22	Retail Individual 165	Retail	166833.0
t000r72lc81a	F&B Chain 34	F&B	170362.0
t00n3c1a550h	Household Goods and Groceries Chain 4	Household Goods and Groceries	175965.0
t010l8r07ac2	Retail Individual 57	Retail	172447.0
t02lc8c1c070	F&B Individual 111	F&B	174559.0
t03j100i55k	Retail Individual 195	Retail	171059.0
t089ca9s40e3	F&B Individual 26	F&B	178778.0
t0c8id07021t	F&B Chain 18	F&B	175972.0
t0h0078ocu21	F&B Chain 18	F&B	167553.0
t0i5n04s1a86	Retail Chain 40	Retail	175259.0
t0r2i22a10n9	F&B Individual 207	F&B	164741.0
t15300n05uit	Retail Individual 302	Retail	174564.0
t1h2ac9220i0	Retail Individual 138	Retail	173168.0
t1s53ib5000	Retail Individual 104	Retail	159825.0
t20902as1e2i	F&B Individual 313	F&B	173869.0
t20ai201l2h9	Retail Individual 150	Retail	163325.0
t2c210i29y0	Services Chain 13	Services	159825.0
t2en105ir020	Services Individual 140	Services	166849.0
t2icn221900	F&B Chain 41	F&B	161220.0
t2s2910a02c	F&B Chain 23	F&B	173157.0
t35ic51000as	Household Goods and Groceries Chain 7	Household Goods and Groceries	175975.0
t3630701i0r	F&B Chain 12	F&B	166130.0
t5015sh003cg	Retail Chain 38	Retail	174574.0
t503150re0kc	Household Goods and Groceries Chain 7	Household Goods and Groceries	176676.0
t51aah005c03	Retail Chain 38	Retail	172459.0
t6n082ai240r	F&B Individual 374	F&B	164038.0
t8n1i2068gi0	Household Goods and Groceries Individual 35	Household Goods and Groceries	172448.0
ta5902c50i4h	F&B Individual 78	F&B	177369.0
tb1a30o0307c	F&B Chain 11	F&B	173165.0
tk10k50350c	Retail Chain 38	Retail	164734.0
tn709060o5cw	F&B Chain 61	F&B	160521.0
tr5lc013a050	Retail Chain 29	Retail	177377.0
ttmmmdidm	Transit & Travel Individual 3	Transit & Travel	161223.0
u00kc02e187	F&B Chain 39	F&B	165445.0
u02i120di9o2	Retail Individual 147	Retail	166848.0
u030i7di38o3	Retail Individual 160	Retail	167536.0
u05a5cri0013	Household Goods and Groceries Chain 7	Household Goods and Groceries	177365.0
u0e592c9o0s8	Retail Individual 36	Retail	159819.0
u0r46e1i507t	Retail Individual 171	Retail	171056.0
u21m8j0a0i07	Retail Individual 89	Retail	173857.0
u2r0i0c3302t	F&B Individual 107	F&B	168254.0
u3005rp501ic	Retail Chain 38	Retail	166831.0
u50dg035n1c0	Retail Chain 38	Retail	167539.0
u9ch10222c0	Retail Individual 65	Retail	170341.0
ua00r212c29	F&B Chain 41	F&B	166851.0
uc021s2j902	Retail Chain 20	Retail	173158.0
uc0n630sa911	F&B Individual 33	F&B	177377.0
ucud601331p0	Household Goods and Groceries Chain 1	Household Goods and Groceries	168960.0
un22ie09e021	F&B Individual 351	F&B	166836.0
v71i09205c	Retail Chain 46	Retail	164737.0
w00ca3105au5	Retail Chain 38	Retail	170356.0
w013on005ct5	Retail Chain 38	Retail	171061.0
w030l043c5al	Services Individual 6	Services	174573.0
w07560i09hy_	F&B Chain 75	F&B	162628.0
w135pc0005e	Retail Chain 30	Retail	168946.0
w20i720to5n3	F&B Individual 305	F&B	175259.0
w2c800kl7a01	Retail Chain 24	Retail	164743.0
w35cp0050e1	Retail Chain 30	Retail	164736.0
w3840e2y04c	F&B Individual 117	F&B	172455.0
w51y003e50c	Household Goods and Groceries Chain 4	Household Goods and Groceries	171748.0
wyi41e71002	Services Chain 15	Services	167547.0
x0i1oin22092	F&B Individual 331	F&B	175961.0
x76i39403077	Services Individual 31	Services	174572.0
y00c92i122t	Retail Chain 35	Retail	165445.0
y0440e3ki37r	F&B Individual 327	F&B	178069.0
y0i229n0a12g	F&B Individual 233	F&B	163336.0
y0wh021c8a70	F&B Chain 18	F&B	168951.0
y20201ct29i	Retail Chain 3	Retail	169658.0
y343it4a004u	Retail Individual 188	Retail	166146.0
y35f054ie0l6	F&B Individual 390	F&B	170354.0
y3c1200a505	Household Goods and Groceries Chain 4	Household Goods and Groceries	168942.0
y3ii00t510c5	Retail Chain 21	Retail	173169.0
y400a0cm8c73	Household Goods and Groceries Individual 2	Household Goods and Groceries	160528.0
ya070inc2650	F&B Individual 244	F&B	168943.0
yacl061031r3	Household Goods and Groceries Chain 1	Household Goods and Groceries	172451.0
yc220a21i09t	Retail Individual 118	Retail	173165.0
yll5015003ce	Retail Chain 6	Retail	171754.0
yll592i001e7	Retail Individual 127	Retail	167533.0
yve06i90024r	F&B Individual 174	F&B	159820.0
z01503aca05l	Retail Chain 29	Retail	160519.0
z01kc3005r5	Household Goods and Groceries Chain 4	Household Goods and Groceries	166841.0
z37i45li07l0	F&B Individual 315	F&B	166841.0
za10ac03l550	Household Goods and Groceries Chain 4	Household Goods and Groceries	164730.0
